Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementPresent,Chrome 61.0.3163.100,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Lastname \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E01\u0E23\u0E2D\u0E01\u0E15\u0E31\u0E27\u0E40\u0E25\u0E02\u0E44\u0E14\u0E49,2560-11-07 17:04:14,2560-11-07 17:04:14,0.055s,PASSED
setText,Chrome 61.0.3163.100,\u0E01\u0E23\u0E2D\u0E01\u0E19\u0E32\u0E21\u0E2A\u0E01\u0E38\u0E25,2560-11-07 17:04:14,2560-11-07 17:04:14,0.100s,PASSED
setText,Chrome 61.0.3163.100,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E2D\u0E35\u0E40\u0E21\u0E25,2560-11-07 17:04:14,2560-11-07 17:04:14,0.079s,PASSED
sendKeys,Chrome 61.0.3163.100,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E2D\u0E35\u0E40\u0E21\u0E25,2560-11-07 17:04:14,2560-11-07 17:04:14,0.046s,PASSED
verifyElementNotClickable,Chrome 61.0.3163.100,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2560-11-07 17:04:14,2560-11-07 17:04:14,0.025s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Email \u0E27\u0E48\u0E32\u0E07,2560-11-07 17:04:14,2560-11-07 17:04:15,0.528s,PASSED
setText,Chrome 61.0.3163.100,\u0E01\u0E23\u0E2D\u0E01 Email \u0E44\u0E21\u0E48\u0E21\u0E35 @,2560-11-07 17:04:15,2560-11-07 17:04:15,0.295s,PASSED
verifyElementNotClickable,Chrome 61.0.3163.100,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2560-11-07 17:04:15,2560-11-07 17:04:15,0.026s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E23\u0E39\u0E1B\u0E41\u0E1A\u0E1A Email \u0E1C\u0E34\u0E14\u0E1E\u0E25\u0E32\u0E14,2560-11-07 17:04:15,2560-11-07 17:04:15,0.020s,PASSED
setText,Chrome 61.0.3163.100,\u0E01\u0E23\u0E2D\u0E01 Email,2560-11-07 17:04:15,2560-11-07 17:04:16,0.390s,PASSED
